TIME,TEMPERATURE,HUMIDITY,PRESSURE,FOREX
2019-01-05 03:50:00,-0.33,0.88,1039.3100000000002,1.2723293
2019-01-05 04:00:00,-0.6100000000000001,0.8875000000000001,1039.2625,1.2723293
2019-01-05 04:10:00,-0.9700000000000001,0.89,1039.22,1.2723293
2019-01-05 04:20:00,-1.27,0.9,1039.18,1.2723293
2019-01-05 04:30:00,-1.6300000000000001,0.905,1039.1325,1.2723293
2019-01-05 04:40:00,-1.21,0.8966666666666666,1039.0866666666664,1.2723293
2019-01-05 04:50:00,0.09000000000000001,0.87,1039.0466666666664,1.2723293
2019-01-05 05:00:00,-0.21500000000000002,0.875,1039.01,1.2723293
2019-01-05 05:10:00,-0.5966666666666667,0.88,1038.9866666666667,1.2723293
2019-01-05 05:20:00,-0.7200000000000001,0.8833333333333333,1039.0533333333333,1.2723293
2019-01-05 05:30:00,-0.6799999999999999,0.87,1039.21,1.2723293
2019-01-05 05:40:00,-0.3399999999999999,0.8633333333333333,1039.1866666666667,1.2723293
2019-01-05 05:50:00,1.0166666666666666,0.83,1039.1666666666667,1.2723293
2019-01-05 06:00:00,0.45249999999999996,0.84,1039.1525000000001,1.2723293
2019-01-05 06:10:00,-0.3566666666666667,0.8533333333333334,1039.15,1.2723293
2019-01-05 06:20:00,-0.8433333333333334,0.86,1039.15,1.2723293
2019-01-05 06:30:00,-1.4125,0.87,1039.15,1.2723293
2019-01-05 06:40:00,-1.9866666666666666,0.88,1039.15,1.2723293
2019-01-05 06:50:00,-0.36000000000000004,0.84,1039.15,1.2723293
2019-01-05 07:00:00,-0.8475,0.8524999999999999,1039.1575,1.2723293
2019-01-05 07:10:00,-1.4933333333333332,0.8633333333333333,1039.17,1.2723293
2019-01-05 07:20:00,-2.0433333333333334,0.8733333333333334,1039.18,1.2723293
2019-01-05 07:30:00,-2.6925,0.885,1039.1925,1.2723293
2019-01-05 07:40:00,-2.1366666666666667,0.8633333333333333,1039.2033333333334,1.27250207
2019-01-05 07:50:00,-0.19000000000000003,0.82,1039.2133333333334,1.2723293
2019-01-05 08:00:00,-0.7024999999999999,0.8275,1039.22,1.2723293
2019-01-05 08:10:00,-1.2699999999999998,0.8366666666666666,1039.22,1.2723293
2019-01-05 08:20:00,-1.75,0.8466666666666667,1039.22,1.2723293
2019-01-05 08:30:00,-2.3125,0.855,1039.22,1.2723293
2019-01-05 08:40:00,-1.8099999999999998,0.8366666666666666,1039.22,1.2723293
2019-01-05 08:50:00,-0.01,0.79,1039.22,1.2723293
2019-01-05 09:00:00,-0.2825,0.79,1039.21,1.2723293
2019-01-05 09:10:00,-0.5066666666666667,0.79,1039.1866666666667,1.2723293
2019-01-05 09:20:00,-0.71,0.79,1039.1666666666667,1.2723293
2019-01-05 09:30:00,-0.9425,0.79,1039.1425000000002,1.2723293
2019-01-05 09:40:00,-0.2966666666666667,0.7766666666666667,1039.12,1.2723293
2019-01-05 09:50:00,1.7866666666666664,0.73,1039.1000000000001,1.2723293
2019-01-05 10:00:00,1.79,0.72,1039.0674999999999,1.2723293
2019-01-05 10:10:00,1.71,0.7200000000000001,1039.0266666666666,1.2723293
2019-01-05 10:20:00,1.6433333333333333,0.7200000000000001,1038.99,1.2723293
2019-01-05 10:30:00,1.5675000000000001,0.7124999999999999,1038.945,1.2723293
2019-01-05 10:40:00,1.49,0.71,1038.9033333333334,1.2723293
2019-01-05 10:50:00,2.4933333333333336,0.6933333333333334,1038.87,1.2723293
2019-01-05 11:00:00,2.6375,0.685,1038.8249999999998,1.2723293
2019-01-05 11:10:00,2.63,0.68,1038.79,1.2723293
2019-01-05 11:20:00,2.62,0.68,1038.76,1.2723293
2019-01-05 11:30:00,2.6075,0.67,1038.715,1.2723293
2019-01-05 11:40:00,1.8233333333333333,0.6999999999999998,1038.6633333333332,1.2723293
2019-01-05 11:50:00,1.9766666666666666,0.6999999999999998,1038.6000000000001,1.2723293
2019-01-05 12:00:00,2.08,0.695,1038.5699999999997,1.2723293
2019-01-05 12:10:00,2.0833333333333335,0.69,1038.5433333333333,1.2723293
2019-01-05 12:20:00,2.09,0.69,1038.5200000000002,1.2723293
2019-01-05 12:30:00,2.0925,0.68,1038.495,1.2723293
2019-01-05 12:40:00,1.47,0.7133333333333333,1038.47,1.2723293
2019-01-05 12:50:00,1.616666666666667,0.71,1038.4466666666667,1.2723293
2019-01-05 13:00:00,1.7325,0.7,1038.415,1.2723293
2019-01-05 13:10:00,1.7933333333333337,0.6933333333333334,1038.39,1.2723293
2019-01-05 13:20:00,1.8500000000000003,0.69,1038.36,1.2723293
2019-01-05 13:30:00,1.9099999999999997,0.6825000000000001,1038.33,1.2723293
2019-01-05 13:40:00,2.5966666666666667,0.71,1038.3,1.2723293
2019-01-05 13:50:00,2.69,0.7033333333333333,1038.2700000000002,1.2723293
2019-01-05 14:00:00,2.71,0.7,1038.2475,1.2723293
2019-01-05 14:10:00,2.64,0.6933333333333334,1038.2233333333334,1.2723293
2019-01-05 14:20:00,2.5733333333333337,0.69,1038.2033333333331,1.2723293
2019-01-05 14:30:00,2.5,0.69,1038.18,1.2723293
2019-01-05 14:40:00,2.063333333333333,0.7200000000000001,1038.1566666666668,1.2723293
2019-01-05 14:50:00,2.06,0.7200000000000001,1038.1366666666668,1.2723293
2019-01-05 15:00:00,1.9775,0.72,1038.1225,1.2723293
2019-01-05 15:10:00,1.7833333333333332,0.7200000000000001,1038.11,1.2723293
2019-01-05 15:20:00,1.6166666666666665,0.7266666666666666,1038.1,1.2723293
